date,open,high,low,close,volume
2021-02-10,98.0999,98.4029,96.6487,97.47,4059129
2021-02-11,97.2786,97.4461,96.1863,96.4095,4488495
2021-02-12,96.4813,96.7683,95.7557,96.3218,3228754
2021-02-16,95.8035,96.1623,95.1736,95.7397,5537889
2021-02-17,95.1018,96.1304,94.9026,95.66,3302067
2021-02-18,96.0826,96.4334,95.4447,96.2659,4502257
2021-02-19,96.282,96.2899,94.3922,94.8786,5486932
2021-02-22,94.4878,96.5849,94.44,96.3696,4903513
2021-02-23,96.4174,96.7603,95.5243,96.25,3779306
2021-02-24,96.3218,98.4668,96.0986,98.2435,4854143
2021-02-25,98.3709,99.1524,97.5497,97.6534,4747216
2021-02-26,97.478,97.478,94.7908,94.8307,7548937
2021-03-01,95.9629,97.5337,95.5722,96.2739,4766146
2021-03-02,96.2739,97.1989,95.8912,95.947,3773467
2021-03-03,96.0826,97.781,95.668,97.5657,6175518
2021-03-04,97.2786,98.2514,94.6952,95.7716,6729489
2021-03-05,96.1942,98.674,95.8832,97.9404,5796024
2021-03-08,98.068,101.146,97.9803,99.5192,6037814
2021-03-09,99.9897,100.811,99.001,99.0169,4678157
2021-03-10,99.7106,102.254,99.3598,101.959,6044991
2021-03-11,102.135,102.573,101.09,101.377,4292744
2021-03-12,101.417,101.808,100.954,101.752,3344604
2021-03-15,101.88,102.661,101.696,102.525,2852934
2021-03-16,102.286,102.478,101.537,102.254,3880977
2021-03-17,102.43,103.251,101.656,102.884,3579218
2021-03-18,102.812,104.455,101.895,103.705,4867234
2021-03-19,103.674,104.008,102.485,102.781,8211173
2021-03-22,102.461,104.232,101.975,104.096,3473712
2021-03-23,104.008,104.901,103.498,104.024,3633434
2021-03-24,104.415,105.34,104.112,104.152,3340348
2021-03-25,103.921,106.241,103.474,106.105,4632285
2021-03-26,106.281,108.824,106.145,108.745,4643625
2021-03-29,108.426,109.295,108.051,108.33,3855537
2021-03-30,108.33,108.657,106.863,107.421,3995406
2021-03-31,107.278,107.413,105.818,106.257,4124436
2021-04-01,106.656,106.791,105.467,106.233,3397896
2021-04-05,106.56,108.992,106.369,108.386,4563307
2021-04-06,108.107,108.155,106.919,107.022,3020075
2021-04-07,106.719,107.597,106.672,107.589,2482118
2021-04-08,107.301,108.147,106.975,107.74,3408908
2021-04-09,107.541,108.234,107.413,108.227,2522068
2021-04-12,107.66,107.939,106.727,107.317,3131002
2021-04-13,106.05,106.544,103.961,104.599,6700301
2021-04-14,104.702,105.874,104.072,105.755,4894173
2021-04-15,106.273,106.743,105.428,105.715,3239428
2021-04-16,106.05,106.927,106.01,106.52,4413598
2021-04-19,106.528,106.704,105.715,106.145,6838003
2021-04-20,109.295,111.448,109,110.164,12911505
2021-04-21,110.084,114.605,109.805,114.462,9932641
2021-04-22,114.581,115.411,112.428,112.652,5922882
2021-04-23,112.676,114.51,112.389,113.569,3799908
2021-04-26,113.561,114.526,112.811,112.883,3929018
2021-04-27,112.979,113.673,112.229,113.234,3239429
2021-04-28,113.96,114.342,113.306,114.023,3142764
2021-04-29,114.924,118.6,114.007,115.012,3631348
2021-04-30,114.581,114.685,112.07,113.13,7399807
2021-05-03,114.669,116.216,114.462,115.419,4781995
2021-05-04,115.147,116.886,115.084,116.216,5296597
2021-05-05,116.368,116.368,115.594,115.793,4170140
2021-05-06,115.825,118.417,115.761,118.345,6258252
2021-05-07,117.652,117.829,116.563,117.281,5906499
2021-05-10,117.555,119.635,117.555,117.853,5889545
2021-05-11,116.902,117.063,115.217,116.281,6010142
2021-05-12,115.975,116.225,113.798,113.927,5026108
2021-05-13,114.048,116.829,113.91,116.241,3875929
2021-05-14,116.999,117.466,116.071,116.652,2317058
2021-05-17,116.458,117.555,116.37,116.999,3605465
2021-05-18,116.733,117.152,115.483,116.031,3225109
2021-05-19,114.749,115.459,113.62,115.451,3627053
2021-05-20,115.394,116.837,114.62,116.007,3468335
2021-05-21,116.329,117.474,116.329,116.7,3401709
2021-05-24,116.958,117.224,116.249,116.684,2781076
2021-05-25,116.845,116.91,115.459,115.934,3320489
2021-05-26,115.701,116.095,115.33,115.604,2600765
2021-05-27,115.958,116.724,115.805,115.958,4748388
2021-05-28,116.273,116.37,115.692,115.894,2137589
2021-06-01,116.91,117.579,115.902,116.257,2038830
2021-06-02,116.604,117.515,116.192,117.49,2350370
2021-06-03,116.837,117.619,116.136,117.353,3483597
2021-06-04,117.716,118.966,117.523,118.861,2629524
2021-06-07,118.966,119.925,118.66,119.345,2920315
2021-06-08,119.425,121.103,119.425,120.191,4284371
2021-06-09,120.159,121.804,119.99,121.481,4472612
2021-06-10,122.126,123.231,120.748,121.377,4013145
2021-06-11,121.288,122.433,121.24,121.973,2899736
2021-06-14,121.514,121.772,119.861,120.965,2820882
2021-06-15,120.82,120.869,119.812,120.425,2119625
2021-06-16,120.748,120.748,118.7,119.192,3271322
2021-06-17,118.966,119.377,117.136,117.394,3683305
2021-06-18,116.491,116.652,115.33,115.394,7722261
2021-06-21,116.192,118.579,116.152,118.24,3614237
2021-06-22,118.135,118.369,117.192,118.006,2055277
2021-06-23,118.063,118.119,116.563,116.595,2700956
2021-06-24,117.555,117.869,116.66,117.265,3044289
2021-06-25,117.216,118.466,116.869,118.393,3031217
2021-06-28,118.531,118.764,116.837,117.144,3279757
2021-06-29,117.119,118.313,116.991,117.353,2048108
2021-06-30,117.015,118.466,116.676,118.192,2736798
2021-07-01,118.49,118.925,118.176,118.393,2265359
2021-07-02,118.45,118.482,112.443,112.895,14177952
2021-07-06,112.87,113.217,110.54,111.895,6825936
2021-07-07,111.879,113.145,111.879,112.733,3423801
2021-07-08,111.089,113.935,110.992,113.475,4627876
2021-07-09,114.048,114.475,113.556,114.104,3292578
2021-07-12,114.032,114.459,112.975,113.62,2819028
2021-07-13,113.62,113.62,112.58,113.104,2668657
2021-07-14,113.459,113.483,112.016,112.733,3713750
2021-07-15,112.33,113.249,111.911,113.241,3069590
2021-07-16,113.685,113.685,111.742,111.992,3465634
2021-07-19,110.016,111.661,109.823,111.201,7238003
2021-07-20,115.297,116.845,111.83,112.854,11479612
2021-07-21,112.854,113.999,112.596,113.927,4051517
2021-07-22,114.217,114.338,113.209,113.451,2795077
2021-07-23,113.652,114.249,113.145,113.959,3773377
2021-07-26,113.999,115.297,113.79,115.112,3581176
2021-07-27,114.918,115.813,114.169,115.096,2645633
2021-07-28,115.305,115.378,114.201,114.306,2145348
2021-07-29,114.757,115.265,114.168,114.435,2252539
2021-07-30,114.104,114.37,113.515,113.652,2981796
2021-08-02,114.048,115.346,113.709,114.023,2470634
2021-08-03,114.41,116.668,114.209,116.16,3444886
2021-08-04,115.942,116.249,114.87,115.104,2386803
2021-08-05,115.322,115.628,114.668,115.112,2325491
2021-08-06,115.297,116.418,115.209,116.176,3227382
2021-08-09,115.972,116.217,114.969,115.198,4183556
2021-08-10,115.165,115.654,114.455,115.303,4521201
2021-08-11,115.63,116.437,115.401,115.915,3634089
2021-08-12,116.021,116.747,115.874,116.682,1781814
2021-08-13,116.331,117.098,116.168,116.771,1629455
2021-08-16,116.812,117.228,115.997,117.106,2375979
2021-08-17,116.625,116.755,115.067,116.152,2622176
2021-08-18,115.54,115.744,113.681,113.746,2994884
2021-08-19,113.11,113.729,111.903,112.563,3548872
2021-08-20,112.335,113.672,111.951,113.452,2267296
2021-08-23,113.868,114.3,113.199,113.868,2593001
2021-08-24,113.999,114.366,113.623,114.048,2018031
2021-08-25,114.113,114.83,113.738,114.064,1717066
2021-08-26,114.154,114.83,113.126,113.183,2131574
2021-08-27,113.126,113.844,112.873,113.697,2098134
2021-08-30,113.77,114.08,113.216,113.338,1702307
2021-08-31,113.803,114.945,113.322,114.455,3612852
2021-09-01,114.162,114.235,113.518,113.607,2110930
2021-09-02,113.95,114.219,113.387,114.186,2316520
2021-09-03,113.917,114.561,113.607,113.836,1638924
2021-09-07,113.893,114.007,112.351,112.596,2802344
2021-09-08,112.661,113.436,112.221,113.093,2546765
2021-09-09,112.425,113.33,112.188,112.335,2992837
2021-09-10,113.216,113.664,111.731,111.748,3391052
2021-09-13,112.873,113.354,112.147,112.669,3535222
2021-09-14,112.873,113.012,110.378,111.095,3799842
2021-09-15,111.095,112.384,110.647,111.895,2775813
2021-09-16,111.96,112.506,110.679,111.267,2255525
2021-09-17,110.712,110.851,110.141,110.288,4803909
2021-09-20,109.203,110.247,108.29,109.537,4069755
2021-09-21,110.19,110.63,108.42,108.445,3475847
2021-09-22,109.056,110.402,108.853,109.799,3072940
2021-09-23,110.304,112.074,110.125,111.511,2570480
2021-09-24,111.756,112.938,111.527,112.131,2528850
2021-09-27,112.514,113.42,112.123,113.004,2821026
2021-09-28,113.501,113.925,111.903,112.115,3680670
2021-09-29,112.327,114.121,111.275,113.509,3219413
2021-09-30,114.178,114.643,112.955,113.305,4966933
2021-10-01,114.994,117.416,114.48,116.886,5633781
2021-10-04,116.413,119.071,116.095,117.53,6271027
2021-10-05,118.052,118.256,116.331,116.747,5951553
2021-10-06,116.201,116.926,114.904,116.103,4545512
2021-10-07,116.405,116.951,115.426,115.654,3261981
2021-10-08,115.654,117.155,115.034,116.804,3183071
2021-10-11,117.033,117.506,116.135,116.16,2382889
2021-10-12,115.98,116.054,114.423,114.561,2685985
2021-10-13,114.602,115.328,113.901,114.798,2457278
2021-10-14,115.026,117.375,115.002,116.943,3597154
2021-10-15,116.943,118.133,116.453,117.938,2749285
2021-10-18,117.44,118.207,115.614,116.07,5249900
2021-10-19,115.059,116.576,114.602,115.793,3701909
2021-10-20,115.548,115.972,114.749,115.728,5279925
2021-10-21,108.885,109.056,104.473,104.66,26843228
2021-10-22,104.432,106.226,103.258,104.294,9880464
2021-10-25,104.008,104.922,103.527,104.098,5437490
2021-10-26,104,104.636,103.38,103.682,7268949
2021-10-27,103.935,104.294,101.953,102.083,5948818
2021-10-28,102.083,103.013,101.635,102.63,5547532
2021-10-29,102.295,103.021,101.871,102.026,5047466
2021-11-01,101.985,103.013,100.999,102.989,5037823
2021-11-02,103.005,103.715,101.871,102.907,3851115
2021-11-03,102.948,103.812,102.499,103.682,4624849
2021-11-04,104.971,105.218,102.284,103.094,6149549
2021-11-05,103.589,105.585,103.589,105.448,5792795
2021-11-08,105.772,106.446,105.38,106.242,4798791
2021-11-09,105.948,106.242,103.96,104.47,6255728
2021-11-10,104.599,105.835,103.674,103.925,5420404
2021-11-11,104.513,105.282,103.804,103.968,4013932
2021-11-12,103.735,104.288,102.68,102.836,4683887
2021-11-15,103.337,103.873,102.274,102.758,4362309
2021-11-16,102.801,103.648,102.369,102.404,4106859
2021-11-17,102.334,103.156,101.816,102.058,3495259
2021-11-18,102.317,102.317,100.545,100.848,4362826
2021-11-19,100.701,100.761,99.6459,100.32,4650950
2021-11-22,100.277,102.706,99.5768,100.683,5546529
2021-11-23,100.96,101.954,100.312,100.96,4246903
2021-11-24,100.415,101.375,100.346,100.908,2784241
2021-11-26,99.4125,100.571,99.0321,100.113,2871724
2021-11-29,102.542,103.398,101.6,102.438,7736713
2021-11-30,101.574,103.078,100.666,101.228,7998560
2021-12-01,102.222,102.81,101.012,101.072,5150694
2021-12-02,101.461,101.989,100.761,101.055,4553180
2021-12-03,101.453,103.182,101.453,102.732,5731432
2021-12-06,103.216,104.729,103.216,103.657,4136944
2021-12-07,104.15,105.533,103.795,105.101,4489986
2021-12-08,105.464,106.657,105.049,106.345,4740596
2021-12-09,105.593,107.149,105.282,106.821,3977451
2021-12-10,107.452,108.342,106.639,107.27,4293669
2021-12-13,106.985,107.504,104.418,105.965,5919367
2021-12-14,105.766,108.083,105.723,106.985,4941323
2021-12-15,107.02,107.901,105.619,106.423,4313640
2021-12-16,106.769,109.475,106.743,108.861,6293675
2021-12-17,108.809,111.204,108.239,110.132,8972197
2021-12-20,108.679,109.959,107.798,109.838,4271628
2021-12-21,110.357,111.809,110.357,111.489,4197802
2021-12-22,111.567,112.198,110.305,112.163,3391438
2021-12-23,112.379,113.209,111.965,112.924,3154403
2021-12-27,112.924,113.806,112.336,113.78,3711891
2021-12-28,113.762,115.163,113.754,114.653,2978226
2021-12-29,114.454,116.019,114.368,115.275,3665210
2021-12-30,115.621,116.157,115.258,115.759,2730041
2021-12-31,115.837,116.693,115.5,115.543,2906390
2022-01-03,115.898,117.817,115.517,117.601,3981601
2022-01-04,117.652,120.981,117.48,119.312,6310533
2022-01-05,119.563,122.926,119.191,119.485,7742852
2022-01-06,119.468,119.649,114.549,116.996,8565126
2022-01-07,116.615,117.272,115.414,116.555,4528111
2022-01-10,116.243,117.739,115.301,116.728,4696421
2022-01-11,112.829,115.189,110.625,114.86,9600054
2022-01-12,115.189,116.243,113.564,115.483,4626573
2022-01-13,115.751,117.609,115.457,116.494,4208435
2022-01-14,116.313,116.823,115.232,116.019,4590523
2022-01-18,114.929,115.742,113.918,114.921,4535546
2022-01-19,114.886,115.751,113.676,113.745,3547471
2022-01-20,113.469,114.869,112.872,113.088,4562774
2022-01-21,113.806,113.996,111.748,111.817,5106347
2022-01-24,110.642,111.645,107.357,111.359,11656333
2022-01-25,111.636,118.725,110.91,117.653,17043375
2022-01-26,117.973,118.491,115.085,116.062,7206114
2022-01-27,115.543,116.485,114.177,114.558,4752178
2022-01-28,115.137,116.295,113.927,116.269,4729874
2022-01-31,115.915,115.915,114.368,115.465,5064853
2022-02-01,115.63,117.532,114.54,117.16,5365163
2022-02-02,117.307,118.915,116.926,118.647,4631068
2022-02-03,118.43,119.952,117.419,119.105,5273875
2022-02-04,119.174,120.004,117.756,118.56,3580579
2022-02-07,118.82,119.139,117.799,118.638,3249492
2022-02-08,118.629,118.88,117.376,118.448,3614986
2022-02-09,119.157,119.598,118.284,119.114,4662448
2022-02-10,118.519,119.472,116.506,116.813,5230496
2022-02-11,117.145,117.854,115.815,116.086,3653629
2022-02-14,115.999,116.051,112.919,113.864,4676441
2022-02-15,114.293,115.203,113.392,113.68,3844175
2022-02-16,113.252,114.118,112.211,113.016,4265512
2022-02-17,112.027,112.421,109.227,109.332,5946486
2022-02-18,109.306,109.744,108.143,108.79,4032448
2022-02-22,108.659,109.359,107.329,108.414,4680288
2022-02-23,108.816,109.096,106.62,106.795,3575066
2022-02-24,104.984,106.822,103.943,106.708,5741942
2022-02-25,106.778,108.711,106.253,108.641,3902706
2022-02-28,106.918,107.95,105.894,107.18,5911758
2022-03-01,107.32,107.95,105.597,106.165,4263501
2022-03-02,107.25,109.044,106.559,108.361,4279335
2022-03-03,109.324,110.82,108.694,110.172,4555095
2022-03-04,108.834,111.415,108.668,110.776,3851526
2022-03-07,110.645,111.905,109.901,110.295,4415816
2022-03-08,110.776,112.289,109.201,109.954,4276012
2022-03-09,111.467,112.071,110.155,110.426,3852487
2022-03-10,110.015,110.26,107.723,108.79,4660254
2022-03-11,109.359,110.907,108.405,108.449,3604112
2022-03-14,108.878,109.499,107.338,108.431,2877620
2022-03-15,108.484,110.181,107.801,109.919,3518025
2022-03-16,110.671,111.353,109.105,111.143,3755639
2022-03-17,111.196,112.237,110.697,111.948,3212433
2022-03-18,111.441,112.797,110.557,112.648,6531776
2022-03-21,112.858,113.506,111.458,112.071,2961084
2022-03-22,112.421,113.121,111.852,112.911,2353575
2022-03-23,112.928,113.138,112.202,112.246,2558557
2022-03-24,112.272,113.182,111.808,113.077,2599325
2022-03-25,113.296,114.958,113.129,114.914,3088464
2022-03-28,114.45,115.045,113.383,115.019,2172739
2022-03-29,115.518,116.218,114.109,115.43,5066370
2022-03-30,115.492,116.428,114.949,115.596,2294695
2022-03-31,114.363,115.378,113.733,113.751,3739191
2022-04-01,113.436,113.969,112.036,113.864,3510327
2022-04-04,113.961,114.127,112.797,113.969,2458209
2022-04-05,113.602,114.809,112.561,112.762,2718394
2022-04-06,111.791,113.304,111.327,113.199,3462822
2022-04-07,112.744,113.077,110.872,112.465,3095551
2022-04-08,111.992,112.666,111.345,111.747,2749978
2022-04-11,111.94,112.141,110.391,110.557,2801771
2022-04-12,110.601,111.406,109.866,110.216,2354275
2022-04-13,109.919,110.82,109.28,110.356,2681387
2022-04-14,112.797,114.241,110.566,110.724,5585343
2022-04-18,110.758,111.45,109.822,110.382,4273038
2022-04-19,110.304,113.208,110.234,112.989,6973935
2022-04-20,118.107,122.097,116.69,121.012,15624476
2022-04-21,120.933,124.127,120.163,122.351,8680718
2022-04-22,122.219,122.867,120.163,120.951,5694175
2022-04-25,120.373,122.175,118.274,121.694,5029010
2022-04-26,121.607,122.368,119.131,119.148,4336029
2022-04-27,118.79,119.962,117.784,118.16,3822393
2022-04-28,119.726,119.848,117.941,118.755,3914429
2022-04-29,118.221,118.589,115.483,115.666,4443200
2022-05-02,116.358,117.031,114.512,116.393,3686261
2022-05-03,116.358,116.883,115.474,115.938,3227043
2022-05-04,116.244,120.618,115.605,120.207,5190252
2022-05-05,119.385,120.085,117.897,118.912,5211949
2022-05-06,118.519,120.723,118.519,120.443,6392147
2022-05-09,119.018,120.735,118.052,119.044,6772078
2022-05-10,119.54,119.903,113.723,114.342,7652690
2022-05-11,114.989,117.734,114.989,115.777,4694030
2022-05-12,116.237,118.318,115.476,117.681,4768145
2022-05-13,117.769,118.478,116.042,118.3,3714686
2022-05-16,117.858,120.877,117.247,119.567,3763655
2022-05-17,121.479,122.524,120.107,122.524,3872126
2022-05-18,121.4,121.86,117.034,117.716,5315549
2022-05-19,116.884,117.167,113.97,114.812,5153240
2022-05-20,115.272,115.44,111.394,113.767,6122669
2022-05-23,114.67,116.839,114.599,116.149,3180209
2022-05-24,115.617,118.982,115.485,118.478,3709904
2022-05-25,117.645,119.381,117.645,119,2921470
2022-05-26,119.54,121.798,119.115,121.214,3479326
2022-05-27,121.656,123.737,121.524,123.321,4080302
2022-05-31,122.374,123.817,121.143,122.94,7064463
2022-06-01,123.675,124.384,122.657,123.463,3361734
2022-06-02,123.48,124.224,121.178,124.1,3307098
2022-06-03,124.198,126.252,123.737,125.012,3853796
2022-06-06,126.606,128.156,125.739,126.518,4221005
2022-06-07,126.27,126.606,124.817,126.429,2556475
2022-06-08,125.8,126.447,124.1,124.702,2661495
2022-06-09,124.1,124.888,122.134,122.161,3179766
2022-06-10,122.019,122.019,119.761,120.594,4125904
2022-06-13,118.628,121.816,118.442,119.637,5743238
2022-06-14,119.54,121.267,119.416,120.178,4080123
2022-06-15,120.434,122.595,120.054,121.364,4079328
2022-06-16,119.806,120.638,119,120.133,4769563
2022-06-17,120.417,121.293,117.636,119.558,11483375
2022-06-21,120.337,122.639,120.337,122.064,3621002
2022-06-22,120.514,122.356,120.452,121.382,3357306
2022-06-23,121.435,122.746,120.868,122.586,4027086
2022-06-24,123.259,126.066,123.197,125.792,10176847
2022-06-27,125.969,127.359,125.694,126.447,3485259
2022-06-28,126.553,127.651,125.136,125.615,3599308
2022-06-29,126.394,127.084,123.525,124.596,3684934
2022-06-30,123.596,126.146,123.33,125.021,4319381
2022-07-01,124.853,125.446,123.312,124.959,3552465
2022-07-05,123.941,123.941,119.779,121.86,5554986
2022-07-06,122.197,123.206,121.426,122.267,2866306
2022-07-07,123.002,125.136,122.932,124.702,3450814
2022-07-08,124.641,125.136,123.808,124.384,2497768
2022-07-11,124.517,125.623,124.083,124.853,3457543
2022-07-12,124.711,125.34,122.701,123.241,2864889
2022-07-13,121.47,122.993,121.134,121.47,3651019
2022-07-14,120.071,123.463,119.558,123.135,4691641
2022-07-15,124.57,124.57,122.737,123.897,4001761
2022-07-18,124.1,124.242,122.002,122.312,7289026
2022-07-19,116.512,117.38,113.094,115.892,26290407
2022-07-20,115.732,115.75,113.395,114.387,8750336
2022-07-21,114.006,114.059,110.8,112.589,10604007
2022-07-22,112.483,113.625,111.314,113.563,5726591
2022-07-25,113.731,114.342,113.253,113.82,4163892
2022-07-26,113.572,114.493,113.014,113.413,3227849
2022-07-27,113.315,114.608,112.97,114.334,3697421
2022-07-28,114.006,114.944,113.882,114.422,3465511
2022-07-29,114.688,115.998,114.502,115.812,5124108
2022-08-01,115.777,117.504,115.733,116.919,3667757
2022-08-02,117.061,117.574,115.564,116.715,3899309
2022-08-03,116.724,117.645,116.282,117.185,2734811
2022-08-04,117.017,117.141,116.016,116.565,2815657
2022-08-05,116.22,117.477,116.06,117.309,2290300
2022-08-08,117.858,118.079,116.901,117.424,3383605
2022-08-09,116.491,117.271,115.774,116.088,3134649
2022-08-10,117.235,118.159,116.868,117.908,3285285
2022-08-11,118.679,119.459,118.356,118.84,3139939
2022-08-12,118.912,120.23,118.338,120.159,2480909
2022-08-15,119.217,121.216,118.571,120.983,2502697
2022-08-16,120.688,123.171,120.553,122.445,3867741
2022-08-17,122.355,124.113,122.212,123.548,3288511
2022-08-18,123.548,124.74,123.512,124.696,2849248
2022-08-19,124.409,124.938,123.431,124.068,2829612
2022-08-22,123.422,123.602,121.468,121.539,2773842
2022-08-23,121.378,122.033,120.795,120.813,3713698
2022-08-24,120.948,121.145,119.352,119.459,2560263
2022-08-25,119.836,120.535,119.316,120.132,2426303
2022-08-26,120.239,120.311,116.868,116.904,3752700
2022-08-29,116.554,117.836,116.177,116.841,2495346
2022-08-30,117.065,117.253,115.926,116.186,2159016
2022-08-31,116.491,116.563,115.128,115.173,3129627
2022-09-01,115.128,116.402,114.537,116.258,3045165
2022-09-02,116.832,117.065,114.088,114.581,2726318
2022-09-06,114.59,114.824,113.245,113.622,3001138
2022-09-07,113.595,114.653,113.228,114.51,2153277
2022-09-08,114.052,115.254,113.506,115.191,2658176
2022-09-09,115.577,116.106,114.824,115.837,2951644
2022-09-12,116.859,117.451,116.464,117.155,3354415
2022-09-13,115.792,116.482,113.667,114.097,4093695
2022-09-14,114.321,115.666,113.739,114.492,3424353
2022-09-15,114.223,114.295,111.99,112.519,4610248
2022-09-16,111.506,114.348,111.031,114.115,8822655
2022-09-19,113.416,114.824,113.228,114.528,3570055
2022-09-20,113.784,113.864,112.546,113.245,2544213
2022-09-21,113.774,114.626,112.008,112.017,3039158
2022-09-22,111.865,113.434,111.551,112.358,3628338
2022-09-23,111.658,112.08,109.157,110.026,4658575
2022-09-26,109.659,111.416,109.166,109.399,3575616
2022-09-27,109.928,111.138,108.565,109.157,3691641
2022-09-28,109.076,110.493,107.426,110.071,4479967
2022-09-29,109.256,109.946,108.108,109.058,3423099
2022-09-30,109.085,109.775,106.35,106.53,4793518
2022-10-03,107.74,109.578,107.238,108.951,3821206
2022-10-04,110.107,112.663,109.856,112.528,4094140
2022-10-05,111.82,113.389,111.389,112.743,2880809
2022-10-06,111.972,112.349,109.184,109.596,4550081
2022-10-07,108.942,109.211,105.866,106.539,4034605
2022-10-10,107.408,107.561,104.943,105.579,5370865
2022-10-11,105.319,106.906,104.853,105.624,3625199
2022-10-12,105.803,106.53,105.086,105.418,2993697
2022-10-13,104.1,109.524,103.607,109.202,5234127
2022-10-14,109.211,109.874,107.453,107.632,3373513
2022-10-17,109.211,110.179,108.879,108.96,4894390
2022-10-18,110.286,111.129,109.229,110.233,4591057
2022-10-19,109.713,111.129,109.381,109.847,5296086
2022-10-20,113.201,115.631,112.214,115.039,12214994
2022-10-21,115.119,117.325,114.402,116.473,6456966
2022-10-24,117.37,119.352,116.428,118.975,5030951
2022-10-25,118.356,119.522,117.729,119.19,5341816
2022-10-26,119.898,121.817,119.083,121.055,4607827
2022-10-27,121.539,122.301,120.553,120.84,3580458
2022-10-28,121.548,124.507,121.243,124.193,5348897
2022-10-31,123.79,124.427,122.481,123.996,4407249
2022-11-01,123.96,124.319,122.571,123.915,3219472
2022-11-02,123.512,125.682,122.66,122.687,4806433
2022-11-03,122.319,122.373,120.123,120.571,3983228
2022-11-04,121.629,123.494,120.992,122.804,3746155
2022-11-07,122.517,124.364,122.4,124.041,3625200
2022-11-08,124.633,126.363,124.382,125.565,4521570
2022-11-09,125.166,126.028,124.25,124.658,4282592
2022-11-10,127.262,128.269,125.475,128.142,4889597
2022-11-11,128.387,130.773,127.897,129.902,5327201
2022-11-14,129.412,132.543,129.004,130.837,4802948
2022-11-15,130.728,132.615,128.841,130.964,4289036
2022-11-16,130.773,131.517,130.665,131.127,3125930
2022-11-17,130.12,132.633,129.975,132.552,3587579
2022-11-18,132.978,134.566,132.416,133.958,4229697
2022-11-21,133.876,134.221,132.878,133.087,3154057
2022-11-22,133.922,135.51,133.396,135.283,6407650
2022-11-23,135.283,136.517,134.557,134.965,3319191
2022-11-25,134.53,135.637,134.375,134.62,1882889
2022-11-28,134.267,134.503,132.416,132.633,3210222
2022-11-29,132.388,133.532,132.198,132.915,2499419
2022-11-30,132.642,135.773,132.171,135.101,5786582
2022-12-01,136.081,136.108,133.686,135.337,4079261
2022-12-02,134.403,135.337,134.04,134.893,2631254
2022-12-05,134.23,135.128,133.196,133.749,2526549
2022-12-06,133.65,134.103,133.105,133.831,2583710
2022-12-07,133.677,134.376,132.733,133.622,3603277
2022-12-08,134.194,135.328,133.713,134.085,2418667
2022-12-09,133.74,134.593,133.35,133.423,2765175
2022-12-12,134.121,135.383,133.323,135.383,3659077
2022-12-13,136.435,139.012,136.054,136.617,7994928
2022-12-14,136.526,137.832,134.693,135.972,3816134
2022-12-15,134.757,135.174,128.46,129.167,6067311
2022-12-16,128.16,128.768,126.091,127.171,8923034
2022-12-19,127.171,127.425,124.486,126.001,4793329
2022-12-20,125.974,128.324,125.52,128.188,4678644
2022-12-21,128.696,129.83,127.915,128.968,3442136
2022-12-22,127.888,128.333,125.774,127.825,3027847
2022-12-23,127.561,128.714,126.663,128.523,1898587
2022-12-27,128.596,129.494,128.142,129.222,2488259
2022-12-28,129.204,129.576,126.981,127.044,2304162
2022-12-29,127.552,129.077,127.434,127.988,2120609
2022-12-30,127.516,127.843,126.527,127.834,2593147
2023-01-03,128.024,128.75,127.462,128.432,3029208
2023-01-04,128.904,130.311,128.269,129.385,3510637
2023-01-05,129.24,129.294,127.035,128.033,2600949
2023-01-06,129.186,130.882,128.46,130.383,3242794
2023-01-09,130.728,131.989,130.111,130.247,3618156
2023-01-10,130.301,131.427,129.657,131.381,1952662
2023-01-11,131.563,132.044,130.156,131.799,2965786
2023-01-12,131.454,133.069,131.127,132.062,2464214
2023-01-13,130.71,132.561,130.664,132.37,2228127
2023-01-17,132.851,133.541,131.572,131.735,2709738
2023-01-18,131.018,131.272,127.235,127.398,5848281
2023-01-19,127.026,129.049,126.799,127.589,4385938
2023-01-20,128.541,128.714,127.489,128.115,6490399
2023-01-23,128.296,129.739,127.988,128.714,5351790
2023-01-24,128.16,129.521,127.026,128.378,3999144
2023-01-25,127.452,127.961,126.445,127.716,6666598
2023-01-26,124.785,125.456,120.657,121.99,15922265
2023-01-27,121.981,122.934,121.373,121.936,7388474
2023-01-30,121.872,123.496,121.564,122.762,4877528
2023-01-31,122.943,123.079,121.364,122.244,6538574
2023-02-01,122.027,123.206,120.493,122.571,4925799
2023-02-02,123.36,124.05,122.353,123.751,5541784
2023-02-03,123.714,124.259,122.97,124.25,3407655
2023-02-06,123.243,123.687,122.444,123.56,4392653
2023-02-07,123.097,123.76,121.99,123.252,3391234
2023-02-08,123.134,124.068,122.635,123.379,4167997
2023-02-09,123.985,124.664,122.469,122.846,3599316
2023-02-10,122.873,124.701,122.616,124.545,4637927
2023-02-13,124.912,126.189,124.775,126.152,4044041
2023-02-14,125.877,126.051,124.04,124.922,2941136
2023-02-15,124.178,125.326,124.058,125.28,2302338
2023-02-16,124.518,124.885,123.617,123.994,2723735
2023-02-17,123.535,124.527,122.975,124.012,3183616
2023-02-21,123.076,123.434,120.926,120.972,3910127
2023-02-22,121.147,121.229,119.668,120.293,2939300
2023-02-23,120.779,120.963,118.354,120.127,3421866
2023-02-24,119.053,120.017,118.685,119.925,2769933
2023-02-27,120.706,121.119,119.521,119.852,2536183
